,pm,stator_tooth,stator_yoke,stator_winding
471,-0.7166204,-0.3629551,-0.7771874,0.06682694
472,-0.7257061,-0.364802,-0.7790172,0.06535936
473,-0.7146053,-0.358142,-0.77426744,0.07138622
474,-0.71198785,-0.35608038,-0.7714018,0.07182255
475,-0.718224,-0.35842547,-0.77128303,0.06785996
476,-0.72200835,-0.36003682,-0.7705716,0.06447371
477,-0.7235918,-0.36086887,-0.7698487,0.06217753
478,-0.724717,-0.36138353,-0.76905507,0.060361296
479,-0.71202296,-0.35475373,-0.7636704,0.06623283
480,-0.7059857,-0.3517153,-0.7609938,0.06856094
481,-0.71273935,-0.35584128,-0.76342756,0.0635017
482,-0.7164931,-0.35824084,-0.76586634,0.061718084
483,-0.71664226,-0.3597309,-0.7689376,0.06186395
484,-0.7151107,-0.359939,-0.7714094,0.06367689
485,-0.7036858,-0.35396665,-0.76989996,0.07282954
486,-0.69100595,-0.3470909,-0.7677249,0.08225713
487,-0.6955488,-0.34817293,-0.76963955,0.08302393
488,-0.6906204,-0.34447804,-0.7665484,0.08781388
489,-0.6867182,-0.343269,-0.76489156,0.08881747
490,-0.6882602,-0.3440112,-0.7652941,0.08796832
491,-0.6831461,-0.34128428,-0.7628725,0.090424776
492,-0.65986687,-0.32819247,-0.7526399,0.103119195
493,-0.6664734,-0.33055508,-0.7530818,0.09952257
494,-0.667699,-0.32917556,-0.7489771,0.09879942
495,-0.6651668,-0.3260038,-0.7443293,0.10076903
496,-0.66202444,-0.32557756,-0.7426261,0.1000457
497,-0.6575697,-0.32447797,-0.74079347,0.10012489
498,-0.6384517,-0.31284282,-0.73186225,0.11172623
499,-0.64345455,-0.31596836,-0.73342997,0.10785762
500,-0.64568007,-0.31821385,-0.7343991,0.104837015
501,-0.6456866,-0.31914288,-0.73502964,0.103755
502,-0.6447273,-0.3206761,-0.7367497,0.10243072
503,-0.6427082,-0.32244617,-0.739444,0.101418346
504,-0.61947787,-0.31154126,-0.73355275,0.11391787
505,-0.62616026,-0.3183597,-0.7395465,0.10736643
506,-0.6274303,-0.32153565,-0.7432941,0.105011925
507,-0.62800914,-0.32493106,-0.74738926,0.10245966
508,-0.6280447,-0.32700387,-0.74972844,0.10073203
509,-0.62867785,-0.32755047,-0.7504474,0.10045123
510,-0.6050213,-0.312632,-0.73997074,0.116375685
511,-0.61014163,-0.31762856,-0.74264145,0.11006464
512,-0.6144534,-0.31925243,-0.74295646,0.107787505
513,-0.61777616,-0.31845766,-0.74155796,0.10826202
514,-0.6201294,-0.3167458,-0.73898995,0.10930517
515,-0.62213564,-0.31345108,-0.7349348,0.11189726
516,-0.6012027,-0.2971985,-0.72232395,0.12826166
517,-0.60691196,-0.29950857,-0.7229258,0.12508935
518,-0.61002517,-0.3005066,-0.7229442,0.12354398
519,-0.6114763,-0.3005494,-0.7225399,0.123238206
520,-0.61322427,-0.30007204,-0.7220037,0.12377976
521,-0.6125891,-0.29835606,-0.72071624,0.12568745
522,-0.5865549,-0.2838576,-0.71095586,0.14055401
523,-0.5934714,-0.2881266,-0.71471846,0.1370319
524,-0.59707475,-0.29218882,-0.7195438,0.13456328
525,-0.59727585,-0.2942173,-0.7229119,0.1341482
526,-0.5983037,-0.29696387,-0.7265948,0.1325637
527,-0.59856,-0.29898632,-0.72951686,0.13154694
528,-0.5745909,-0.28560027,-0.72161645,0.14689404
529,-0.5795263,-0.29086727,-0.726049,0.1417791
530,-0.58208925,-0.2936872,-0.7279689,0.13854046
531,-0.5855737,-0.2954982,-0.72900045,0.13643205
532,-0.5873077,-0.2946033,-0.7278888,0.13719763
533,-0.58695793,-0.29273614,-0.72545695,0.13833733
534,-0.5640018,-0.27693865,-0.7135011,0.15399474
535,-0.56940466,-0.27827644,-0.71305573,0.15156268
536,-0.5735923,-0.2794256,-0.7119157,0.14868155
537,-0.57571375,-0.27897507,-0.71026856,0.14807382
538,-0.5794242,-0.27723232,-0.7084431,0.14988407
539,-0.5830004,-0.2776154,-0.70814097,0.14913566
540,-0.5577885,-0.2639997,-0.69834906,0.16228518
541,-0.56144625,-0.26682043,-0.69991183,0.15902425
542,-0.56236386,-0.26828212,-0.70118135,0.1577649
543,-0.56573117,-0.27240786,-0.70500785,0.15413521
544,-0.5658337,-0.27419838,-0.7073819,0.15320721
545,-0.56755006,-0.2771458,-0.7114957,0.1519718
546,-0.5393798,-0.26217276,-0.70334065,0.16924201
547,-0.54706925,-0.2684752,-0.7088877,0.16373949
548,-0.55077094,-0.27222243,-0.712679,0.16103184
549,-0.5531428,-0.2736275,-0.7143296,0.16036862
550,-0.5548773,-0.2731527,-0.7140034,0.16106308
551,-0.55475247,-0.2717595,-0.7126873,0.16230656
552,-0.5343989,-0.25659359,-0.70192343,0.17784514
553,-0.5409747,-0.25900614,-0.70186853,0.17372954
554,-0.54496384,-0.26105785,-0.70118487,0.16971879
555,-0.54462445,-0.26013058,-0.6989836,0.16923325
556,-0.5496292,-0.2602533,-0.6980126,0.1684581
557,-0.5613073,-0.26781195,-0.70212,0.158412
558,-0.54073596,-0.25967702,-0.6960734,0.16484605
559,-0.5392278,-0.2542893,-0.69133365,0.1709969
560,-0.54052395,-0.25362843,-0.690593,0.17229182
561,-0.54355615,-0.25508735,-0.69144505,0.17055982
562,-0.5398475,-0.25260276,-0.69000316,0.17396232
563,-0.5361637,-0.25169155,-0.6904234,0.17579609
564,-0.5096669,-0.23856804,-0.6832644,0.1906935
565,-0.5133046,-0.24176201,-0.6876666,0.1894877
566,-0.51759887,-0.24592036,-0.69263595,0.18709575
567,-0.5172127,-0.24813376,-0.6958641,0.18651284
568,-0.5169577,-0.24998407,-0.69832313,0.18562466
569,-0.5138159,-0.24969855,-0.69839346,0.18611678
570,-0.48668993,-0.23510239,-0.68816686,0.20062518
571,-0.49537805,-0.23984618,-0.6906317,0.19486153
572,-0.49980292,-0.24227104,-0.6915362,0.19162928
573,-0.50331837,-0.2430427,-0.69055575,0.18943068
574,-0.5069234,-0.24346948,-0.68920505,0.18754646
575,-0.505341,-0.24118754,-0.68597686,0.18851249
576,-0.4793112,-0.22509561,-0.6732576,0.20351742
577,-0.48807213,-0.22926709,-0.6750739,0.19811761
578,-0.49478683,-0.23254257,-0.67644477,0.19397983
579,-0.4967175,-0.2330301,-0.67614794,0.19295551
580,-0.49910265,-0.23386402,-0.6764313,0.19190362
581,-0.49836886,-0.23320898,-0.67585737,0.19255319
582,-0.47560772,-0.22043288,-0.6670611,0.20561993
583,-0.47767615,-0.22277296,-0.6697078,0.20406869
584,-0.48207188,-0.226638,-0.67411435,0.20166902
585,-0.48363423,-0.22874376,-0.6771875,0.2010509
586,-0.48513392,-0.23143432,-0.6813179,0.20036516
587,-0.48539835,-0.2330307,-0.68434465,0.20048112
588,-0.4627279,-0.220652,-0.6771481,0.21469001
589,-0.46239892,-0.2213429,-0.6783326,0.21446039
590,-0.46886897,-0.22545509,-0.68087596,0.2098169
591,-0.47020042,-0.22588971,-0.68098545,0.20931166
592,-0.47134602,-0.2258531,-0.6802877,0.20884413
593,-0.47312737,-0.22604987,-0.6790675,0.20745134
594,-0.4548728,-0.21722655,-0.6711689,0.2146919
595,-0.44607773,-0.21262497,-0.6660384,0.21748808
596,-0.45297268,-0.21422441,-0.66554105,0.21452227
597,-0.4557145,-0.2154469,-0.66502005,0.21196766
598,-0.45643413,-0.21486403,-0.6637318,0.21185265
599,-0.46087125,-0.2172386,-0.6646732,0.20858037
600,-0.4537327,-0.21285175,-0.66098076,0.21257518
601,-0.43771994,-0.20421383,-0.6543615,0.22089371
602,-0.44356108,-0.20800532,-0.65656257,0.21647401
603,-0.44803348,-0.21236552,-0.66018033,0.21215224
604,-0.45077997,-0.21670806,-0.6664896,0.21045893
605,-0.44795352,-0.21641144,-0.66878253,0.21317306
606,-0.44349527,-0.2139605,-0.6688129,0.21743377
607,-0.42509824,-0.20178838,-0.6621989,0.23198158
608,-0.43041784,-0.20479202,-0.66574335,0.23029953
609,-0.43271595,-0.2061551,-0.6676504,0.22979109
610,-0.4356246,-0.20776974,-0.66915655,0.22856188
611,-0.4388382,-0.20808305,-0.6691804,0.22823764
612,-0.4391902,-0.20674895,-0.6677333,0.22936024
613,-0.4160918,-0.19132048,-0.65576565,0.2440987
614,-0.42473784,-0.19517319,-0.65664494,0.23840214
615,-0.42900908,-0.19615535,-0.6553763,0.23544985
616,-0.43308407,-0.1975435,-0.6550515,0.23273495
617,-0.43279096,-0.19653085,-0.6531685,0.23275279
618,-0.43247804,-0.1959066,-0.6517677,0.23263328
619,-0.40783396,-0.18244694,-0.64163357,0.24522519
620,-0.4119632,-0.18434514,-0.6425044,0.2431201
621,-0.41365847,-0.18514353,-0.642931,0.24236691
622,-0.41607246,-0.18687952,-0.6445509,0.24097168
623,-0.4188655,-0.18965967,-0.6478462,0.23932251
624,-0.4157289,-0.18895137,-0.64878136,0.24136408
625,-0.391083,-0.17489734,-0.641156,0.2580409
626,-0.39805222,-0.17962193,-0.64654666,0.2552768
627,-0.40093878,-0.18174765,-0.64951855,0.25463426
628,-0.40198165,-0.18312578,-0.65184885,0.2544526
629,-0.40359902,-0.18525524,-0.6543112,0.25306422
630,-0.40394345,-0.1868521,-0.6557257,0.25152552
631,-0.37690976,-0.17041576,-0.64428353,0.26838192
632,-0.3841765,-0.17466092,-0.64690757,0.26374114
633,-0.38857737,-0.17587265,-0.6461601,0.26117134
634,-0.3887776,-0.17510843,-0.6440619,0.26053602
635,-0.3893028,-0.17420915,-0.64088565,0.2590525
636,-0.39095777,-0.17501071,-0.63968015,0.25637743
637,-0.3663289,-0.16031349,-0.6278929,0.2695959
638,-0.3736787,-0.16358568,-0.6290899,0.2654029
639,-0.3785102,-0.1658786,-0.6299934,0.26249462
640,-0.37922984,-0.16575855,-0.62926865,0.26233074
641,-0.37964642,-0.16563705,-0.62908816,0.262549
642,-0.3786512,-0.16495591,-0.6287254,0.2634613
643,-0.3550568,-0.1514711,-0.6196569,0.27713618
644,-0.36186844,-0.15721592,-0.6257396,0.2730472
645,-0.3667139,-0.15998903,-0.6302061,0.27294636
646,-0.3673084,-0.16090143,-0.633156,0.27453443
647,-0.36729664,-0.16208087,-0.6359055,0.2750676
648,-0.36873204,-0.16425619,-0.6387837,0.27403668
649,-0.3407656,-0.14789781,-0.6278416,0.29105434
650,-0.34724027,-0.15260984,-0.6317537,0.28664026
651,-0.35113728,-0.15422751,-0.6326838,0.28500307
652,-0.35476407,-0.1557377,-0.63302124,0.2828622
653,-0.35467845,-0.15477756,-0.63164777,0.28338653
654,-0.35346174,-0.15273502,-0.62862915,0.28411484
655,-0.32892802,-0.13771708,-0.6161276,0.29702258
656,-0.3368046,-0.14249171,-0.6182184,0.2907925
657,-0.34130177,-0.14520638,-0.6184932,0.2862637
658,-0.3468453,-0.14818595,-0.6193385,0.28191307
659,-0.3485975,-0.14859724,-0.61868465,0.28064466
660,-0.35076162,-0.14994901,-0.61924386,0.2787027
661,-0.32401392,-0.13406967,-0.6075804,0.29416785
662,-0.32896727,-0.13673612,-0.60989404,0.29218453
663,-0.3311647,-0.13849574,-0.61319304,0.29262888
664,-0.3331064,-0.13985547,-0.61631,0.2936853
665,-0.3326969,-0.1398817,-0.61790746,0.2955302
666,-0.3310956,-0.14099583,-0.6197508,0.2952876
667,-0.30500424,-0.1274684,-0.6109246,0.30933088
668,-0.30986947,-0.13375677,-0.6166955,0.30388436
669,-0.31609166,-0.14053322,-0.622347,0.29740998
670,-0.31889376,-0.14408344,-0.62506294,0.2937482
671,-0.32131588,-0.14627063,-0.62622815,0.29102322
672,-0.3206941,-0.14444563,-0.6238926,0.29207402
673,-0.2940276,-0.12795722,-0.6107254,0.3071807
674,-0.30431294,-0.13453156,-0.6139262,0.29930937
675,-0.31239682,-0.13992366,-0.61499405,0.29092425
676,-0.31648976,-0.14232408,-0.6146555,0.28635752
677,-0.31763622,-0.14052346,-0.6116173,0.28692526
678,-0.31952614,-0.13832748,-0.60877675,0.28847134
679,-0.2903703,-0.11746364,-0.5931774,0.3088468
680,-0.29767936,-0.11988896,-0.5943931,0.30625987
681,-0.30375233,-0.122654215,-0.5961873,0.30351055
682,-0.30538425,-0.12437221,-0.59819365,0.3024779
683,-0.30478108,-0.12613913,-0.6014396,0.3022442
684,-0.304144,-0.1280347,-0.6046738,0.3020128
685,-0.27541947,-0.11198516,-0.59518486,0.31963527
686,-0.2826957,-0.11795685,-0.6007372,0.31472862
687,-0.28400308,-0.118385345,-0.6027533,0.3162938
688,-0.28699848,-0.12086046,-0.605795,0.31494635
689,-0.2889554,-0.12212296,-0.60763204,0.31458136
690,-0.2892028,-0.12055294,-0.6074087,0.31730342
691,-0.2602177,-0.100047514,-0.59298825,0.33825904
692,-0.26803458,-0.10343848,-0.5944594,0.33411542
693,-0.2731908,-0.1048002,-0.59380853,0.33149874
694,-0.27505457,-0.10406342,-0.59134436,0.33058387
695,-0.27793938,-0.105252415,-0.59056675,0.32777065
696,-0.2807543,-0.107422546,-0.59076965,0.32395053
697,-0.25003573,-0.08872533,-0.5763249,0.3413468
698,-0.25637135,-0.09302354,-0.578843,0.33636603
699,-0.26268187,-0.09753947,-0.58172655,0.33127913
700,-0.26619956,-0.10052353,-0.58370626,0.32787204
701,-0.26956812,-0.10297671,-0.585414,0.32516062
702,-0.27083084,-0.10381989,-0.586571,0.32501313
703,-0.2438381,-0.086483195,-0.57539856,0.34406042
704,-0.24578777,-0.08803093,-0.5784499,0.34448093
705,-0.25126925,-0.091084406,-0.5822133,0.34334725
706,-0.25106654,-0.09238171,-0.58444226,0.3433594
707,-0.2548926,-0.09743005,-0.58893085,0.33873355
708,-0.25536534,-0.0994439,-0.5911115,0.3372826
709,-0.23468477,-0.087494045,-0.58332306,0.34990585
710,-0.23243877,-0.08472043,-0.5817357,0.3532087
711,-0.23849279,-0.08623727,-0.58235765,0.35149378
712,-0.24124938,-0.08664917,-0.58161837,0.35027045
713,-0.24156412,-0.08547279,-0.5792276,0.35026425
714,-0.24160579,-0.083604895,-0.57646286,0.35111117
715,-0.22559611,-0.072302625,-0.5664355,0.36073375
716,-0.22069398,-0.06810517,-0.561774,0.36340323
717,-0.23034856,-0.07305664,-0.5643029,0.35754424
718,-0.23414257,-0.07576438,-0.56536055,0.35385025
719,-0.23791403,-0.077544086,-0.5659678,0.35148978
720,-0.24177024,-0.0797805,-0.5668616,0.34850308
721,-0.22890872,-0.07299629,-0.56124187,0.3543337
722,-0.22063851,-0.07113753,-0.5593582,0.35487017
723,-0.22720307,-0.07856378,-0.56495523,0.3471008
724,-0.23008934,-0.08378139,-0.57018435,0.34282234
725,-0.23344088,-0.08841984,-0.5749716,0.3393017
726,-0.23508719,-0.0919856,-0.57891816,0.33681628
727,-0.22825915,-0.08912623,-0.577931,0.3406126
728,-0.21083191,-0.080137715,-0.57219374,0.34964818
729,-0.2185508,-0.086494744,-0.57710195,0.34345615
730,-0.22223237,-0.08849151,-0.5786526,0.34179756
731,-0.22634181,-0.09090318,-0.5803025,0.33946058
732,-0.22521546,-0.08872037,-0.57799035,0.3411889
733,-0.22108313,-0.08345315,-0.57294965,0.34564775
734,-0.19842853,-0.06558016,-0.5588612,0.36228728
735,-0.20286915,-0.065325245,-0.5579111,0.36241254
736,-0.20470431,-0.063210174,-0.55596286,0.36480862
737,-0.20606518,-0.061022732,-0.5540697,0.36733115
738,-0.20669134,-0.059774026,-0.552709,0.36843306
739,-0.20463255,-0.057066843,-0.54996765,0.37070918
740,-0.17933719,-0.042244826,-0.5389829,0.3848713
741,-0.18616754,-0.046218235,-0.5416348,0.38089132
742,-0.19109432,-0.049391303,-0.5437845,0.37756345
743,-0.19367485,-0.0513066,-0.54529405,0.37569803
744,-0.1933539,-0.051156443,-0.5459547,0.3767401
745,-0.1975922,-0.055988096,-0.5516356,0.37369677
746,-0.17438942,-0.043029252,-0.5441638,0.38791808
747,-0.1813575,-0.049473997,-0.5497927,0.3820748
748,-0.18373464,-0.052342977,-0.5520951,0.37932688
749,-0.18307835,-0.053189278,-0.55270565,0.37827927
750,-0.18382457,-0.054070994,-0.5535065,0.37748224
751,-0.18572149,-0.05592604,-0.5539764,0.37455156
752,-0.16099203,-0.0410445,-0.5421564,0.38789052
753,-0.16879372,-0.045123063,-0.5438254,0.3827471
754,-0.17177525,-0.04540749,-0.54316366,0.38200143
755,-0.17340308,-0.046248667,-0.5428879,0.38034812
756,-0.17484032,-0.046066493,-0.54204226,0.38006508
757,-0.17571944,-0.04472557,-0.54045767,0.38117728
758,-0.14837956,-0.025970038,-0.5263983,0.39938042
759,-0.15699726,-0.029577024,-0.52870905,0.39591867
760,-0.16233778,-0.03180756,-0.53028804,0.393983
761,-0.16238965,-0.03181602,-0.5303954,0.39416575
762,-0.16383034,-0.033421952,-0.5316377,0.39246476
763,-0.16650766,-0.036143076,-0.53383106,0.38971972
764,-0.14051197,-0.023017418,-0.52524114,0.4027057
765,-0.15104116,-0.032488063,-0.53323543,0.39383674
766,-0.1535357,-0.03601387,-0.5372306,0.39149606
767,-0.15568143,-0.039164677,-0.54067904,0.3892823
768,-0.15614823,-0.04080931,-0.54256845,0.38817883
769,-0.15666658,-0.04200487,-0.54364944,0.38705745
770,-0.1331072,-0.0270577,-0.53261125,0.4014552
771,-0.13873504,-0.029543478,-0.53368247,0.39863586
772,-0.14044231,-0.02761326,-0.53163934,0.40062565
773,-0.14194494,-0.026578989,-0.5303172,0.40149716
774,-0.14093517,-0.023447633,-0.5274544,0.40462774
775,-0.14257836,-0.023031648,-0.5265897,0.4047696
776,-0.11457334,-0.004793467,-0.5121212,0.42248136
777,-0.12118634,-0.007896124,-0.5138495,0.4191154
778,-0.12386368,-0.008196678,-0.5126823,0.41802508
779,-0.12922508,-0.009825148,-0.5131438,0.41588074
780,-0.13103095,-0.01026865,-0.51321816,0.4152115
781,-0.12915541,-0.009127887,-0.512653,0.41672605
782,-0.09915155,0.0077584907,-0.5001384,0.43347654
783,-0.10853409,0.00082812086,-0.5057153,0.42619646
784,-0.1131977,-0.0023777727,-0.5085633,0.42299965
785,-0.11766332,-0.006665443,-0.512774,0.41917148
786,-0.121425666,-0.011326199,-0.51802254,0.41576222
787,-0.12265759,-0.014964708,-0.52206606,0.41297626
788,-0.09675291,0.00014742743,-0.5120741,0.4285158
789,-0.104823485,-0.006375038,-0.51717234,0.4220945
790,-0.111229524,-0.009191699,-0.5185858,0.41896147
791,-0.11532339,-0.010761286,-0.5189916,0.4168279
792,-0.11433764,-0.008816446,-0.5166325,0.4181255
793,-0.11242627,-0.004744745,-0.5131156,0.42225325
794,-0.08254719,0.014777353,-0.49733943,0.44150817
795,-0.088242866,0.011941595,-0.49856713,0.43842626
796,-0.08914503,0.012595204,-0.49706504,0.43864584
797,-0.09108136,0.012554288,-0.4962131,0.4383517
798,-0.094499506,0.010609402,-0.4967213,0.4357369
799,-0.09381261,0.011738656,-0.49549514,0.43686998
800,-0.060581706,0.03160695,-0.4803344,0.45704913
801,-0.06863752,0.027422994,-0.4839177,0.45369127
802,-0.073496506,0.024251923,-0.4868467,0.45105273
803,-0.07606108,0.023502283,-0.48820746,0.45150742
804,-0.079905294,0.021488499,-0.49071354,0.45070595
805,-0.08199036,0.019898366,-0.49313772,0.45003983
806,-0.0495701,0.03923788,-0.47937438,0.4702186
807,-0.055998325,0.03471189,-0.48492688,0.46795297
808,-0.061433315,0.030205008,-0.48962575,0.46465033
809,-0.0654176,0.027100075,-0.492356,0.46195635
810,-0.068137996,0.024362106,-0.49387416,0.4586473
811,-0.06696388,0.025568593,-0.49238545,0.45942032
812,-0.039478965,0.043704905,-0.47861537,0.47677574
813,-0.047397017,0.03939993,-0.4803393,0.4714989
814,-0.053213276,0.036336232,-0.48173463,0.46785277
815,-0.057480156,0.033383284,-0.48290843,0.46378702
816,-0.05891078,0.033206686,-0.4822171,0.46313417
817,-0.058387548,0.033900827,-0.48112744,0.46340352
818,-0.026366936,0.05511558,-0.46511775,0.48396677
819,-0.03530512,0.049528494,-0.46850207,0.47768012
820,-0.04267641,0.044822156,-0.47162277,0.47280186
821,-0.043700047,0.04402577,-0.47255397,0.47246718
822,-0.047122605,0.04222338,-0.47406873,0.47097063
823,-0.047379635,0.04167521,-0.4749718,0.47082528
824,-0.012392243,0.06349216,-0.45944452,0.49287957
825,-0.023699446,0.05584269,-0.4661591,0.48597562
826,-0.02927479,0.05171283,-0.47133964,0.4838528
827,-0.032411896,0.04897612,-0.47532782,0.4831047
828,-0.032740273,0.047944944,-0.47737062,0.48327383
829,-0.030314995,0.049608383,-0.47703964,0.48610827
830,0.0025509242,0.07062809,-0.46117815,0.50640553
831,-0.009170542,0.0635719,-0.46590298,0.49876574
832,-0.01982925,0.057637505,-0.46901903,0.49178138
833,-0.023778068,0.05552715,-0.4695876,0.4889583
834,-0.024680091,0.055014182,-0.469061,0.48755223
835,-0.02550689,0.05442307,-0.46878302,0.48622793
836,0.004249284,0.073536485,-0.4542222,0.5043451
837,-0.0032129046,0.06839761,-0.4566185,0.49800393
838,-0.009719789,0.06501056,-0.45837307,0.4942894
839,-0.012369676,0.06359058,-0.45886427,0.4924482
840,-0.012419656,0.06400499,-0.45823696,0.49274048
841,-0.01534264,0.061737444,-0.45993796,0.49015218
842,0.008733975,0.076957434,-0.4496305,0.5058298
843,0.0048572775,0.07425929,-0.45192716,0.5032069
844,-0.004253784,0.0637629,-0.46129388,0.4928149
845,-0.025794169,0.037331343,-0.4847311,0.46511048
846,-0.03561333,0.023177857,-0.49885958,0.45213756
847,-0.041044332,0.015979983,-0.50701606,0.44643295
848,-0.026129397,0.019184459,-0.5075919,0.44981486
849,-0.035890438,0.007142517,-0.5181296,0.43660936
850,-0.041617863,0.0047945613,-0.5198578,0.43494666
851,-0.029954245,0.021827884,-0.5040627,0.45297408
852,-0.0127597265,0.041981906,-0.48668236,0.4741361
853,-0.008431045,0.050475184,-0.47763205,0.48191106
854,0.015781943,0.07009543,-0.4615669,0.5011276
855,0.023640975,0.077471994,-0.45487824,0.5082623
856,0.02117338,0.07872652,-0.45243967,0.5094132
857,0.017928146,0.07799671,-0.45173448,0.50795996
858,0.014990438,0.07731146,-0.45120412,0.5067139
859,0.013144568,0.07694863,-0.45072433,0.5058712
860,0.030081049,0.08884166,-0.4419802,0.5179153
861,0.036415253,0.09258953,-0.43917438,0.5213661
862,0.030417964,0.088765964,-0.4422629,0.5180326
863,0.0285763,0.087677956,-0.4432856,0.5173051
864,0.027215805,0.08565724,-0.44726756,0.5175004
865,0.027405206,0.08563703,-0.44876668,0.51903
866,0.036639083,0.09143434,-0.44572526,0.5259346
867,0.048642956,0.09741626,-0.4440682,0.5339718
868,0.04242959,0.09175138,-0.44982195,0.52958435
869,0.03676111,0.08711545,-0.4547949,0.52636576
870,0.033641785,0.08493019,-0.45678145,0.5245606
871,0.031198118,0.08465511,-0.4562783,0.5240329
872,0.043326993,0.09351663,-0.44964927,0.53325504
873,0.056130633,0.10241358,-0.4415693,0.5402366
874,0.050469927,0.100224346,-0.44107938,0.53634405
875,0.049355898,0.099902086,-0.4389646,0.5341048
876,0.048700202,0.100348845,-0.43687457,0.5334163
877,0.0482073,0.100388646,-0.43559033,0.5325747
878,0.054613084,0.10486759,-0.43154976,0.5365356
879,0.07517466,0.11818582,-0.42137662,0.54924196
880,0.0677871,0.11374047,-0.42456973,0.5448169
881,0.061411873,0.10992154,-0.42742175,0.5410727
882,0.05792038,0.10692334,-0.42992672,0.5379224
883,0.0572825,0.10652433,-0.4309914,0.53820884
884,0.060345553,0.10817555,-0.43171257,0.54166603
885,0.07875832,0.11818328,-0.42684564,0.5532155
886,0.07030701,0.112183675,-0.43281808,0.5485494
887,0.06835799,0.109129116,-0.43780956,0.5479065
888,0.06617189,0.10528795,-0.44308233,0.54588753
889,0.06374091,0.102300294,-0.44690618,0.5442783
890,0.06284221,0.100967236,-0.44884297,0.54376346
891,0.08308627,0.11357111,-0.44009697,0.5562451
892,0.07874811,0.11026357,-0.44281352,0.5532574
893,0.077907965,0.11277736,-0.4391715,0.5551022
894,0.07754312,0.114583164,-0.4353158,0.55478203
895,0.07618053,0.116151966,-0.43122792,0.55410457
896,0.0753368,0.11618711,-0.4289023,0.55210483
897,0.09799718,0.12997256,-0.417146,0.56353915
898,0.09266416,0.12712555,-0.41759682,0.55929565
899,0.08894686,0.12542075,-0.41818208,0.55728096
900,0.087906845,0.12492077,-0.41819963,0.5566165
901,0.0834559,0.122038595,-0.42007786,0.55329
902,0.08387997,0.1226798,-0.4195444,0.55397284
903,0.10754945,0.13690999,-0.41083446,0.56945676
904,0.09756635,0.12974295,-0.41828305,0.56443727
905,0.091200076,0.12451476,-0.42431006,0.56093943
906,0.08678224,0.119978204,-0.429497,0.5575722
907,0.08204976,0.11445835,-0.43651408,0.5542785
908,0.077035494,0.108101755,-0.4437273,0.54966915
909,0.09802042,0.11863795,-0.43781298,0.560817
910,0.09135817,0.11464579,-0.44075185,0.5570107
